PWM ID,Cognate TF,ID,NR_sites,References,Superclass,Class,Family,Subfamily
SMiLE_SOX2,Sox2,SOX2_011,1000,Isakova A et al. Nat Methods. 2017,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group B
SMiLE_SOX5,Sox5,SOX5_004,1000,Isakova A et al. Nat Methods. 2017,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group D
SMiLE_SOX6,Sox6,SOX6_003,1000,Isakova A et al. Nat Methods. 2017,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group D
SMiLE_SP4,Sp4,SP4_005,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
SMiLE_SRY,Sry,SRY_008,1000,Isakova A et al. Nat Methods. 2017,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group A
SMiLE_TCF7,Tcf7,TCF7_006,1000,Isakova A et al. Nat Methods. 2017,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,TCF-7-related factors,TCF-7-related factors
SMiLE_TFE3_001,Tfe3,TFE3_004,1000,Isakova A et al. Nat Methods. 2017,Basic domains,Basic helix-loop-helix factors (bHLH),bHLH-ZIP factors,TFE3-like factors
SMiLE_TFE3_002,Tfe3,TFE3_005,1000,Isakova A et al. Nat Methods. 2017,Basic domains,Basic helix-loop-helix factors (bHLH),bHLH-ZIP factors,TFE3-like factors
SMiLE_VDR,Vdr,VDR_006,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Vitamin D receptor (NR1I)
SMiLE_VDR::RXRa,Vdr::Rxra,VDR::RXRA_001,1000,Isakova A et al. Nat Methods. 2017,Other,Other,Composite,VDR::RXRA
SMiLE_VSX1,Vsx1,VSX1_006,1000,Isakova A et al. Nat Methods. 2017,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,VSX
SMiLE_YY1,Yy1,YY1_006,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,YY1-like factors
SMiLE_ZEB1,Zeb1,ZEB1_004,1000,Isakova A et al. Nat Methods. 2017,Helix-turn-helix domains,Homeo domain factors,HD-ZF factors,ZEB
SMiLE_ZFP1_001,Zfp1,ZFP1_001,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
SMiLE_ZFP1_002,Zfp1,ZFP1_002,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
SMiLE_ZFP14,Zfp14,ZFP14_001,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZFP30-like factors
SMiLE_ZFP82,Zfp82,ZFP82_001,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZFP30-like factors
SMiLE_ZKSCAN1,Zkscan1,ZKSCAN1_002,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF24-like factors
SMiLE_ZNF135,-,ZNF135_001,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
SMiLE_ZNF167,Zkscan7,ZKSCAN7_001,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
SMiLE_ZNF282,Znf282,ZNF282_003,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
SMiLE_ZNF415,-,ZNF415_002,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
SMiLE_ZNF682,-,ZNF682_001,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
SMiLE_ZNF777,Zfp777,ZNF777_001,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF212-like factors
SMiLE_ZSCAN4,Zscan4,ZSCAN4_004,1000,Isakova A et al. Nat Methods. 2017,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZSCAN5-like zinc finger factors
SMRC1_HUMAN.H10MO.D,Smarcc1,SMARCC1_001,500,HOCOMOCO v10,Helix-turn-helix domains,Tryptophan cluster factors,Myb/SANT domain factors,Myb/SANT domain factors
SOX1_HUMAN.H10MO.D,Sox1,SOX1_006,40,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group B
SOX10_HUMAN.H10MO.D,Sox10,SOX10_010,32,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group E
SOX11_HUMAN.H10MO.D,Sox11,SOX11_003,220,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group C
SOX17_HUMAN.H10MO.D,Sox17,SOX17_006,57,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group F
SOX2_HUMAN.H10MO.B,Sox2,SOX2_010,634,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group B
SOX21_HUMAN.H10MO.D,Sox21,SOX21_006,14076,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group B
SOX3_HUMAN.H10MO.D,Sox3,SOX3_005,2748,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group B
SOX5_HUMAN.H10MO.C,Sox5,SOX5_003,1000,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group D
SOX7_HUMAN.H10MO.D,Sox7,SOX7_005,700,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group F
SOX8_HUMAN.H10MO.D,Sox8,SOX8_010,4401,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group E
SOX9_HUMAN.H10MO.B,Sox9,SOX9_009,160,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group E
SP1_HUMAN.H10MO.C,Sp1,SP1_004,2933,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
SP1_HUMAN.H10MO.S,Sp1,SP1_005,3489,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
SP2_HUMAN.H10MO.C,Sp2,SP2_002,499,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
SP3_HUMAN.H10MO.B,Sp3,SP3_002,415,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
SP4_HUMAN.H10MO.D,Sp4,SP4_003,495,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
SPDEF_HUMAN.H10MO.D,Spdef,SPDEF_009,1889,HOCOMOCO v10,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related factors,SPDEF-like factors
SPI1_HUMAN.H10MO.A,Spi1,SPI1_007,453,HOCOMOCO v10,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related factors,Spi-like factors
SPIB_HUMAN.H10MO.B,Spib,SPIB_004,82,HOCOMOCO v10,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related factors,Spi-like factors
SPIC_HUMAN.H10MO.D,Spic,SPIC_004,263,HOCOMOCO v10,Helix-turn-helix domains,Tryptophan cluster factors,Ets-related factors,Spi-like factors
SRBP1_HUMAN.H10MO.B,Srebf1,SREBF1_003,2170,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),bHLH-ZIP factors,SREBP factors
SRBP2_HUMAN.H10MO.B,Srebf2,SREBF2_003,2342,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),bHLH-ZIP factors,SREBP factors
SRF_HUMAN.H10MO.A,Srf,SRF_006,482,HOCOMOCO v10,alpha-Helices exposed by beta-structures,MADS box factors,Responders to external signals (SRF/RLM1),Responders to external signals (SRF/RLM1)
SRY_HUMAN.H10MO.B,Sry,SRY_007,108,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,High-mobility group (HMG) domain factors,SOX-related factors,Group A
STA5A_HUMAN.H10MO.B,Stat5a,STAT5A_001,497,HOCOMOCO v10,Immunoglobulin fold,STAT domain factors,STAT factors,STAT factors
STA5B_HUMAN.H10MO.C,Stat5b,STAT5B_001,499,HOCOMOCO v10,Immunoglobulin fold,STAT domain factors,STAT factors,STAT factors
STAT1_HUMAN.H10MO.A,Stat1,STAT1_004,468,HOCOMOCO v10,Immunoglobulin fold,STAT domain factors,STAT factors,STAT factors
STAT1_HUMAN.H10MO.S,Stat1,STAT1_005,4079,HOCOMOCO v10,Immunoglobulin fold,STAT domain factors,STAT factors,STAT factors
STAT2_HUMAN.H10MO.B,Stat2,STAT2_001,2026,HOCOMOCO v10,Immunoglobulin fold,STAT domain factors,STAT factors,STAT factors
STAT3_HUMAN.H10MO.A,Stat3,STAT3_003,500,HOCOMOCO v10,Immunoglobulin fold,STAT domain factors,STAT factors,STAT factors
STAT4_HUMAN.H10MO.D,Stat4,STAT4_002,491,HOCOMOCO v10,Immunoglobulin fold,STAT domain factors,STAT factors,STAT factors
STAT6_HUMAN.H10MO.C,Stat6,STAT6_002,103,HOCOMOCO v10,Immunoglobulin fold,STAT domain factors,STAT factors,STAT factors
STF1_HUMAN.H10MO.B,Nr5a1,NR5A1_001,120,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,FTZ-F1-related receptors (NR5),FTZ-F1-related receptors (NR5)
SUH_HUMAN.H10MO.C,Rbpj,RBPJ_001,499,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,CSL-related factors,M
TA0031_BCL6B_DBD_monomer,Bcl6b,BCL6B_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,BCL6 factors
TA0032_CTCF_full_monomer,Ctcf,CTCF_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,CTCF-like factors
TA0033_EGR1_DBD_monomer,Egr1,EGR1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,EGR factors
TA0034_EGR1_full_monomer,Egr1,EGR1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,EGR factors
TA0035_EGR2_DBD_monomer,Egr2,EGR2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,EGR factors
TA0036_EGR2_full_monomer,Egr2,EGR2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,EGR factors
TA0037_EGR3_DBD_monomer,Egr3,EGR3_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,EGR factors
TA0038_EGR4_DBD_monomer,Egr4,EGR4_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,EGR factors
TA0039_Egr3_DBD_monomer,Egr3,EGR3_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,EGR factors
TA0040_GLI2_DBD_monomer,Gli2,GLI2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
TA0041_GLI2_DBD_monomer,Gli2,GLI2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
TA0042_GLIS1_DBD_monomer,Glis1,GLIS1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
TA0043_GLIS2_DBD_monomer,Glis2,GLIS2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
TA0044_GLIS3_DBD_monomer,Glis3,GLIS3_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
TA0045_HIC2_DBD_monomer,Hic2,HIC2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,Hypermethylated in Cancer proteins
TA0046_HINFP1_full_monomer,Hinfp,HINFP_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,HINFP-like factors
TA0047_HINFP1_full_dimer,Hinfp,HINFP_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,HINFP-like factors
TA0048_HINFP1_full_dimer,Hinfp,HINFP_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,HINFP-like factors
TA0049_Hic1_DBD_dimer,Hic1,HIC1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,Hypermethylated in Cancer proteins
TA0050_Hic1_DBD_dimer,Hic1,HIC1_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,Hypermethylated in Cancer proteins
TA0051_KLF13_full_monomer,Klf13,KLF13_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Kruppel-like factors
TA0052_KLF14_DBD_monomer,Klf14,KLF14_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Kruppel-like factors
TA0053_KLF16_DBD_monomer,Klf16,KLF16_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Kruppel-like factors
TA0054_Klf12_DBD_monomer,Klf12,KLF12_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Kruppel-like factors
TA0055_PRDM1_full_monomer_dimer,Prdm1,PRDM1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,PRDM1-like factors
TA0056_SCRT1_DBD_monomer,Scrt1,SCRT1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,Snail-like factors
TA0057_SCRT2_DBD_monomer,Scrt2,SCRT2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,Snail-like factors
TA0058_SNAI2_DBD_monomer,Snai2,SNAI2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,Snail-like factors
TA0059_SP1_DBD_monomer,Sp1,SP1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
TA0060_SP3_DBD_monomer,Sp3,SP3_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
TA0061_SP4_full_monomer,Sp4,SP4_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
TA0062_SP8_DBD_monomer,Sp8,SP8_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Three-zinc finger Kruppel-related factors,Sp1-like factors
TA0063_YY1_full_monomer,Yy1,YY1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,YY1-like factors
TA0064_YY2_DBD_monomer,Yy2,YY2_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,YY1-like factors
TA0065_YY2_full_monomer,Yy2,YY2_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,YY1-like factors
TA0066_ZBED1_DBD_dimer,-,ZBED1_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,BED zinc finger factors,BED zinc finger factors
TA0067_ZBTB7A_DBD_monomer,Zbtb7a,ZBTB7A_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZBTB7 factors
TA0068_ZBTB7B_full_monomer,Zbtb7b,ZBTB7B_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZBTB7 factors
TA0069_ZBTB7C_full_monomer,Zbtb7c,ZBTB7C_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZBTB7 factors
TA0070_ZIC1_full_monomer,Zic1,ZIC1_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
TA0071_ZIC3_full_monomer,Zic3,ZIC3_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
TA0072_ZIC4_DBD_monomer,Zic4,ZIC4_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,GLI-like factors
TA0073_ZNF143_DBD_monomer,Zfp143,ZNF143_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF76-like factors
TA0074_ZNF238_DBD_monomer,Zbtb18,ZBTB18_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF238-like factors
TA0075_ZNF238_full_monomer,Zbtb18,ZBTB18_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF238-like factors
TA0076_ZNF306_full_monomer,Zkscan3,ZKSCAN3_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZKSCAN3-like factors
TA0077_ZNF410_DBD_monomer,Znf410,ZNF410_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
TA0078_ZNF524_full_dimer,Zfp524,ZNF524_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF524-like factors
TA0079_ZNF524_full_monomer,Zfp524,ZNF524_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF524-like factors
TA0080_ZNF740_DBD_monomer,Zfp740,ZNF740_002,1001,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,Other three adjacent zinc finger factors
TA0081_ZNF740_full_monomer,Zfp740,ZNF740_003,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,Other three adjacent zinc finger factors
TA0082_ZNF75A_DBD_monomer,-,ZNF75A_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF75-like zinc finger factors
TA0083_ZNF784_full_monomer,Zfp784,ZNF784_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified
TA0084_ZSCAN4_full_monomer,Zscan4,ZSCAN4_002,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZSCAN5-like zinc finger factors
TA0085_Zfp652_DBD_monomer,Znf652,ZNF652_001,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,ZNF652-like factors
TA0086_Zfp740_DBD_monomer,Zfp740,ZNF740_004,1000,"Jolma A and Taipale J et al., Cell 2013",Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,Other three adjacent zinc finger factors
